pair_id,repo_id,pdf_id,repo_url,pdf_url,component,manufacturer,Category,Component_Class,Component_Name,file_exists,file_size_bytes,gs_path,TBC 
PM1Pair_71,PM1R71,PM1P71,https://github.com/qnx-ports/build-files,https://www.nxp.com/docs/en/application-note/AN14355.pdf,QNX,Qualcomm,Unknown,Unknown,Unknown,TRUE,2201629,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_71_mapping.txt,NA
PM1Pair_72,PM1R72,PM1P72,https://github.com/alexforencich/verilog-axi,https://developer.arm.com/-/media/Arm%20Developer%20Community/PDF/IHI0022H_amba_axi_protocol_spec.pdf,AXI,AMD Xilinx,Unknown,Unknown,Unknown,TRUE,3232221,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_72_mapping.txt,NA
PM1Pair_73,PM1R73,PM1P73,https://github.com/apache/mynewt-nimble,https://www.ti.com/lit/ug/swru301/swru301.pdf,BLE,Nordic,Unknown,Unknown,Unknown,TRUE,7934172,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_73_mapping.txt,NA
PM1Pair_74,PM1R74,PM1P74,https://github.com/Infineon/bless,https://www.ti.com/lit/ug/swru271/swru271.pdf,BLE,Nordic,Unknown,Unknown,Unknown,TRUE,3828252,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_74_mapping.txt,NA
PM1Pair_75,PM1R75,PM1P75,https://github.com/simpleble/simpleble,http://www.ti.com/lit/ug/swru393c/swru393c.pdf,BLE,Nordic,Unknown,Unknown,Unknown,TRUE,2661701,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_75_mapping.txt,NA
PM1Pair_76,PM1R76,PM1P76,https://github.com/Atos-Research-and-Innovation/IoTagent-LoRaWAN,https://www.etsi.org/deliver/etsi_en/300200_300299/30022001/03.01.01_60/en_30022001v030101p.pdf,"BLE, Sub-GHz",Nordic,Unknown,Unknown,Unknown,TRUE,97482766,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_76_mapping.txt,NA
PM1Pair_77,PM1R77,PM1P77,https://github.com/flipperdevices/flipperzero-firmware,https://www.etsi.org/deliver/etsi_en/300200_300299/30022002/03.03.01_60/en_30022002v030301p.pdf,"BLE, Sub-GHz",Nordic,Unknown,Unknown,Unknown,TRUE,14594796,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_77_mapping.txt,NA
PM1Pair_78,PM1R78,PM1P78,https://github.com/Heltec-Aaron-Lee/WiFi_Kit_series,https://www.ti.com/lit/ds/symlink/cc1101.pdf,"BLE, Sub-GHz",Nordic,Unknown,Unknown,Unknown,TRUE,3600598,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_78_mapping.txt,NA
PM1Pair_79,PM1R79,PM1P79,https://github.com/NordicPlayground/nRF52-Bluetooth-Course,https://www.ti.com/lit/ug/tidu868/tidu868.pdf,"BLE, Sub-GHz",Nordic,Unknown,Unknown,Unknown,TRUE,331647,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_79_mapping.txt,NA
PM1Pair_80,PM1R80,PM1P80,https://github.com/m-peko/SecureBLE,https://www.ti.com/lit/ug/tidu546a/tidu546a.pdf,"BLE, Sub-GHz",Nordic,Unknown,Unknown,Unknown,TRUE,247530,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_80_mapping.txt,NA
PM1Pair_81,PM1R81,PM1P81,https://github.com/chandrawi/LoRaRF-Arduino,https://www.analog.com/media/en/technical-documentation/data-sheets/ADF7030-1.pdf,"BLE, Sub-GHz",Nordic,Unknown,Unknown,Unknown,TRUE,242855,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_81_mapping.txt,NA
PM1Pair_82,PM1R82,PM1P82,https://github.com/sandeepmistry/arduino-LoRa,https://www.st.com/resource/en/user_manual/um2669-getting-started-with-xcubesubg2-sub1-ghz-rf-software-expansion-for-stm32cube-stmicroelectronics.pdf,"BLE, Sub-GHz",Nordic,Unknown,Unknown,Unknown,TRUE,112902,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_82_mapping.txt,NA
PM1Pair_83,PM1R83,PM1P83,https://github.com/handmade0octopus/ESP32-TWAI-CAN,https://www.ti.com/lit/ds/symlink/sn65hvd230.pdf,CAN,Renesas,Unknown,Unknown,Unknown,TRUE,73998,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_83_mapping.txt,NA
PM1Pair_84,PM1R84,PM1P84,https://github.com/ethereum/go-ethereum,https://www.st.com/resource/en/application_note/an5523-spc58x-ethernet-wakeup-cases-stmicroelectronics.pdf,"CAN, ETH",NXP,Unknown,Unknown,Unknown,TRUE,4333546,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_84_mapping.txt,NA
PM1Pair_85,PM1R85,PM1P85,https://github.com/AtherEnergy/ACAN,https://www.autosar.org/fileadmin/standards/R21-11/CP/AUTOSAR_SWS_CANInterface.pdf,"CAN, ETH",NXP,Unknown,Unknown,Unknown,TRUE,399556,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_85_mapping.txt,NA
PM1Pair_86,PM1R86,PM1P86,https://github.com/Infineon/ethernet-phy-driver,http://esd.cs.ucr.edu/webres/can20.pdf,"CAN, ETH",NXP,Unknown,Unknown,Unknown,TRUE,58386,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_86_mapping.txt,NA
PM1Pair_87,PM1R87,PM1P87,https://github.com/torvalds/linux/tree/master/drivers/net/can,https://www.ti.com/lit/an/slla383a/slla383a.pdf,"CAN, LIN",NXP,Unknown,Unknown,Unknown,FALSE,0,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_87_mapping.txt,NA
PM1Pair_88,PM1R88,PM1P88,https://github.com/Open-Agriculture/AgIsoStack-plus-plus,https://www.ti.com/lit/an/slla270a/slla270a.pdf,"CAN, LIN",NXP,Unknown,Unknown,Unknown,TRUE,4334726,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_88_mapping.txt,NA
PM1Pair_89,PM1R89,PM1P89,https://github.com/Aircoookie/WLED,http://www.ti.com/lit/an/sloa101b/sloa101b.pdf,"CAN, SPI",ST,Unknown,Unknown,Unknown,TRUE,3675650,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_89_mapping.txt,NA
PM1Pair_90,PM1R90,PM1P90,https://github.com/Xilinx/embeddedsw/tree/master/XilinxProcessorIPLib/drivers/canfd,https://www.ti.com/lit/an/spracu9/spracu9.pdf,CAN-FD,NXP,Unknown,Unknown,Unknown,FALSE,0,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_90_mapping.txt,NA
PM1Pair_91,PM1R91,PM1P91,https://github.com/torvalds/linux/tree/master/drivers/tty/serial,https://www.ti.com/lit/an/spra882a/spra882a.pdf,"CAN-FD, UART",PX4,Unknown,Unknown,Unknown,FALSE,0,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_91_mapping.txt,NA
PM1Pair_92,PM1R92,PM1P92,https://github.com/raspberrypi/pico-sdk/tree/master/src/rp2_common/hardware_uart,https://www.st.com/resource/en/application_note/an1753-software-uart-using-st7lite0-12-bit-autoreload-timer-stmicroelectronics.pdf,"CAN-FD, UART",PX4,Unknown,Unknown,Unknown,FALSE,0,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_92_mapping.txt,NA
PM1Pair_93,PM1R93,PM1P93,https://github.com/alexforencich/verilog-pcie,https://www.ti.com/lit/an/slla517a/slla517a.pdf,"CSI, PCIe",TI,Unknown,Unknown,Unknown,TRUE,7212451,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_93_mapping.txt,NA
PM1Pair_94,PM1R94,PM1P94,https://github.com/espressif/esp-idf/tree/master/examples/ethernet/basic,https://goethereumbook.org/ethereum-development-with-go.pdf,ETH,ST,Unknown,Unknown,Unknown,FALSE,0,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_94_mapping.txt,PDF
PM1Pair_95,PM1R95,PM1P95,https://github.com/byronxu99/hdmi-led,https://www.st.com/resource/en/application_note/an5977-how-to-build-a-bluetooth-le-application-with-stm32wb0-mcus-stmicroelectronics.pdf,"HDMI, BT",Renesas,Unknown,Unknown,Unknown,TRUE,53744551,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_95_mapping.txt,NA
PM1Pair_96,PM1R96,PM1P96,https://github.com/mit-cml/appinventor-extensions,https://www.st.com/resource/en/application_note/an6142-introduction-to-the-stm32wb0-bluetooth-le-wireless-interface-stmicroelectronics.pdf,"HDMI, BT",Renesas,Unknown,Unknown,Unknown,TRUE,4819479,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_96_mapping.txt,NA
PM1Pair_97,PM1R97,PM1P97,https://github.com/guimpt/iot_hdmi_mux,https://www.st.com/resource/en/programming_manual/pm0274-bluetooth-le-stack-v4x-programming-guidelines-stmicroelectronics.pdf,"HDMI, BT",Renesas,Unknown,Unknown,Unknown,TRUE,733851,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_97_mapping.txt,NA
PM1Pair_98,PM1R98,PM1P98,https://github.com/lwfinger/rtl8723au_bt,https://www.analog.com/media/en/technical-documentation/data-sheets/AD9398.pdf,"HDMI, BT",Renesas,Unknown,Unknown,Unknown,TRUE,190101,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_98_mapping.txt,NA
PM1Pair_99,PM1R99,PM1P99,https://github.com/torvalds/linux/tree/master/drivers/i2c,https://www.ti.com/lit/an/sbaa565/sbaa565.pdf,I2C,TI,Unknown,Unknown,Unknown,FALSE,0,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_99_mapping.txt,NA
PM1Pair_100,PM1R100,PM1P100,https://github.com/STM32World/stm32fun,https://www.ti.com/lit/an/slva704/slva704.pdf,I2C,TI,Unknown,Unknown,Unknown,TRUE,601883887,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_100_mapping.txt,NA
PM1Pair_101,PM1R101,PM1P101,https://github.com/talhasevinc/STM32,https://www.ti.com/lit/an/slva689/slva689.pdf,I2C,TI,Unknown,Unknown,Unknown,TRUE,52636941,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_101_mapping.txt,NA
PM1Pair_102,PM1R102,PM1P102,https://github.com/MaJerle/lwcell,https://www.st.com/resource/en/user_manual/um2743-discovery-kit-for-lte-cat-mnbiot-with-stm32l4-series-stmicroelectronics.pdf,LTE-M,Nordic,Unknown,Unknown,Unknown,TRUE,6494799,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_102_mapping.txt,NA
PM1Pair_103,PM1R103,PM1P103,https://github.com/jamesbowman/spidriver,https://www.nxp.com/docs/en/application-note/AN991.pdf,"PWM, SPI",Microchip,Unknown,Unknown,Unknown,TRUE,137094,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_103_mapping.txt,NA
PM1Pair_104,PM1R104,PM1P104,https://github.com/terryjmyers/PWM,https://www.nxp.com/docs/en/application-note/AN3904.pdf,"PWM, SPI",Microchip,Unknown,Unknown,Unknown,TRUE,41439,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_104_mapping.txt,NA
PM1Pair_105,PM1R105,PM1P105,https://github.com/RapidIO/rapidio_sw,https://www.nxp.com/docs/en/application-note/AN2932.pdf,SRIO,TI,Unknown,Unknown,Unknown,TRUE,4710008,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_105_mapping.txt,NA
PM1Pair_106,PM1R106,PM1P106,https://github.com/papa-karlo/srio-6678,https://www.nxp.com/docs/en/application-note/AN5295.pdf,SRIO,TI,Unknown,Unknown,Unknown,TRUE,385792,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_106_mapping.txt,NA
PM1Pair_107,PM1R107,PM1P107,https://github.com/openthread/ot-br-posix,https://www.silabs.com/documents/public/user-guides/ug103-11-appdevfundamentals-thread.pdf,Thread,Espressif,Unknown,Unknown,Unknown,TRUE,2241755,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_107_mapping.txt,NA
PM1Pair_108,PM1R108,PM1P108,https://github.com/hathach/tinyusb,https://www.st.com/resource/en/application_note/an4879-introduction-to-usb-hardware-and-pcb-guidelines-using-stm32-mcus-stmicroelectronics.pdf,USB,NXP,Unknown,Unknown,Unknown,TRUE,11337799,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_108_mapping.txt,NA
PM1Pair_109,PM1R109,PM1P109,https://github.com/Microsoft/Windows-Driver-Samples,http://www.ftdichip.com/Support/Documents/TechnicalNotes/TN_157_Ethernet_Explained.pdf,"USB, ETH",Raspberry Pi,Unknown,Unknown,Unknown,FALSE,0,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_109_mapping.txt,NA
PM1Pair_110,PM1R110,PM1P110,https://github.com/libusbhost/libusbhost,http://www.ftdichip.com/Support/Documents/AppNotes/AN_146_USB_Hardware_Design_Guidelines_for_FTDI_ICs.pdf,"USB, ETH",Raspberry Pi,Unknown,Unknown,Unknown,FALSE,0,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_110_mapping.txt,NA
PM1Pair_111,PM1R111,PM1P111,https://github.com/arduino-libraries/WiFi,https://fcc.report/FCC-ID/2AN5WG7682/4028211.pdf,WiFi,Bouffalo,Unknown,Unknown,Unknown,TRUE,2334976,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_111_mapping.txt,NA
PM1Pair_112,PM1R112,PM1P112,https://github.com/Microsoft/Windows-driver-samples,https://www.st.com/resource/en/technical_note/tn1536-the-basics-of-usb-typec-power-delivery-stmicroelectronics.pdf,—,ARM,Unknown,Unknown,Unknown,TRUE,38878752,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_112_mapping.txt,NA
PM1Pair_113,PM1R113,PM1P113,https://github.com/renatosoriano/AUTOSAR-MCAL-Embedded-Upskilling-Bootcamp,https://www.nxp.com/docs/en/application-note/AN5425.pdf,"NXP S32K1xx + S32 Design Studio, CMake",NXP,Unknown,Unknown,Unknown,TRUE,2547221222,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_113_mapping.txt,NA
PM1Pair_114,PM1R114,PM1P114,https://github.com/feaser/openblt,https://www.st.com/resource/en/errata_sheet/es0392-stm32h742x743xig-stm32h750xb-and-stm32h753xi-device-errata-stmicroelectronics.pdf,"ST STM32H7 + HAL, CMSIS",ST,Unknown,Unknown,Unknown,TRUE,1497628518,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_114_mapping.txt,NA
PM1Pair_115,PM1R115,PM1P115,https://github.com/raspberrypi/linux,https://www.st.com/resource/en/programming_manual/pm0253-stm32f7-series-cortex-m7-processor-programming-manual-stmicroelectronics.pdf,"ST STM32H7 + HAL, CMSIS",ST,Unknown,Unknown,Unknown,TRUE,1362916120,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_115_mapping.txt,NA
PM1Pair_116,PM1R116,PM1P116,https://github.com/altera-fpga/linux-socfpga,https://www.st.com/resource/en/datasheet/stm32h7b0ab.pdf,"ST STM32H7 + HAL, CMSIS",ST,Unknown,Unknown,Unknown,TRUE,1359005839,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_116_mapping.txt,NA
PM1Pair_117,PM1R117,PM1P117,https://github.com/Microchip-MPLAB-Harmony/net_apps_sam_e70_v71,https://www.st.com/resource/en/datasheet/stm32h7a3ri.pdf,"ST STM32H7 + HAL, CMSIS",ST,Unknown,Unknown,Unknown,TRUE,1305844801,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_117_mapping.txt,NA
PM1Pair_118,PM1R118,PM1P118,https://github.com/Microchip-MPLAB-Harmony/dev_packs,https://www.st.com/resource/en/schematic_pack/mb1364-h743zi-c01_schematic.pdf,"ST STM32H7 + HAL, CMSIS",ST,Unknown,Unknown,Unknown,TRUE,1037433890,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_118_mapping.txt,NA
PM1Pair_119,PM1R119,PM1P119,https://github.com/JustEnoughLinuxOS/rk3566-x55-kernel,https://www.nxp.com/docs/en/nxp/errata/LPC55S1x_LPC551x_ES.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,950158444,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_119_mapping.txt,NA
PM1Pair_120,PM1R120,PM1P120,https://github.com/polarfire-soc/linux,https://www.nxp.com/docs/en/errata/ES_LPC55S6X.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,929782307,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_120_mapping.txt,NA
PM1Pair_121,PM1R121,PM1P121,https://github.com/NXP-MCUXpresso/mcuxsdk-examples,https://www.nxp.com/docs/en/nxp/errata/LPC55S0x_LPC550x_ES.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,295242533,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_121_mapping.txt,NA
PM1Pair_122,PM1R122,PM1P122,https://github.com/altera-fpga/u-boot-socfpga,https://www.nxp.com/docs/en/nxp/errata/LPC55S2x_LPC552x_ES.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,176004213,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_122_mapping.txt,NA
PM1Pair_123,PM1R123,PM1P123,https://github.com/espressif/binutils-gdb,https://www.nxp.com/docs/en/application-note/AN12325.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,176663763,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_123_mapping.txt,NA
PM1Pair_124,PM1R124,PM1P124,https://github.com/pytorch/pytorch,https://www.nxp.com/docs/en/application-note/AN12283.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,127261643,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_124_mapping.txt,NA
PM1Pair_125,PM1R125,PM1P125,https://github.com/Microchip-MPLAB-Harmony/gfx_apps_sam_e70_s70_v70_v71,https://www.nxp.com/docs/en/application-note/AN12728.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,66425798,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_125_mapping.txt,NA
PM1Pair_126,PM1R126,PM1P126,https://github.com/polarfire-soc/u-boot,https://www.nxp.com/docs/en/application-note/AN12732.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,104833842,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_126_mapping.txt,NA
PM1Pair_127,PM1R127,PM1P127,https://github.com/espressif/llvm-xtensa,https://www.nxp.com/docs/en/nxp/data-sheets/LPC55S2x_LPC552x.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,97344989,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_127_mapping.txt,NA
PM1Pair_128,PM1R128,PM1P128,https://github.com/gettobyte/GB_AutoBoardV1_MCAL_Codes,https://www.nxp.com/docs/en/application-note/AN12358.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,58324512,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_128_mapping.txt,NA
PM1Pair_129,PM1R129,PM1P129,https://github.com/espressif/clang-xtensa,https://www.nxp.com/docs/en/application-note/AN12326.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,75843256,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_129_mapping.txt,NA
PM1Pair_130,PM1R130,PM1P130,https://github.com/JustEnoughLinuxOS/rk3566-x55-uboot,https://www.nxp.com/docs/en/application-note/AN12581.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,73915539,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_130_mapping.txt,NA
PM1Pair_131,PM1R131,PM1P131,https://github.com/openil/u-boot/tree/Baremetal-Framework-imx_v2020.04_5.4.24_2.1.0,https://www.nxp.com/docs/en/application-note/AN12445.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,FALSE,0,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_131_mapping.txt,NA
PM1Pair_132,PM1R132,PM1P132,https://github.com/CoreELEC/common_drivers,https://www.nxp.com/docs/en/application-note/AN12324.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,63204617,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_132_mapping.txt,NA
PM1Pair_133,PM1R133,PM1P133,https://github.com/pine64/bl_iot_sdk,https://www.nxp.com/docs/en/data-sheet/LPC553x.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,59675001,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_133_mapping.txt,NA
PM1Pair_134,PM1R134,PM1P134,https://github.com/100askTeam/DShanMCU_ra6m5_lvgl_demo,https://www.nxp.com/docs/en/application-note/AN13037.pdf,NXP LPC55xx + FreeRTOS,NXP,Unknown,Unknown,Unknown,TRUE,17616861,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_134_mapping.txt,NA
PM1Pair_135,PM1R135,PM1P135,https://github.com/radxa/u-boot-rockchip,https://www.nxp.com/docs/en/application-note/AN13707.pdf,NXP LPC55xx + FreeRTOS,NXP,Unknown,Unknown,Unknown,TRUE,49406374,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_135_mapping.txt,NA
PM1Pair_136,PM1R136,PM1P136,https://github.com/foss-for-synopsys-dwc-arc-processors/newlib,https://www.nxp.com/docs/en/user-manual/LPCXpresso55S36UM.pdf,NXP LPC55xx + FreeRTOS,NXP,Unknown,Unknown,Unknown,TRUE,41674928,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_136_mapping.txt,NA
PM1Pair_137,PM1R137,PM1P137,https://github.com/OscarM-Dev/AUTOSAR_MCAL_S32K144,https://www.ti.com/lit/er/slaz473ag/slaz473ag.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,34587481,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_137_mapping.txt,NA
PM1Pair_138,PM1R138,PM1P138,https://github.com/brektrou/rtl8821CU,https://www.ti.com/lit/an/slaa624a/slaa624a.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,21269602,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_138_mapping.txt,NA
PM1Pair_139,PM1R139,PM1P139,https://github.com/intel/confidential-computing.sgx,https://www.ti.com/lit/ug/slau730a/slau730a.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,17770119,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_139_mapping.txt,NA
PM1Pair_140,PM1R140,PM1P140,https://github.com/warmcat/libwebsockets,https://www.ti.com/lit/an/slaa628b/slaa628b.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,13861963,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_140_mapping.txt,NA
PM1Pair_141,PM1R141,PM1P141,https://github.com/NXP-AppCodeHub/an-dsp_for_lpc553x_using_pq,https://www.ti.com/lit/an/slau657/slau657.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,18829694,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_141_mapping.txt,NA
PM1Pair_142,PM1R142,PM1P142,https://github.com/AlSaqr-platform/can_bus,https://www.ti.com/lit/an/slaa449b/slaa449b.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,9193041,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_142_mapping.txt,NA
PM1Pair_143,PM1R143,PM1P143,https://github.com/raspberrypi/pico-sdk,https://www.ti.com/lit/ds/slas704g/slas704g.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,15470030,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_143_mapping.txt,NA
PM1Pair_144,PM1R144,PM1P144,https://github.com/foss-for-synopsys-dwc-arc-processors/embarc_applications,https://www.ti.com/lit/ds/slas590p/slas590p.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,13297524,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_144_mapping.txt,NA
PM1Pair_145,PM1R145,PM1P145,https://github.com/renesas-rcar/optee_os,https://www.ti.com/lit/an/slaa603/slaa603.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,13367426,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_145_mapping.txt,NA
PM1Pair_146,PM1R146,PM1P146,https://github.com/PX4/NuttX-apps,https://www.ti.com/lit/ug/slau144j/slau144j.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,11097001,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_146_mapping.txt,NA
PM1Pair_147,PM1R147,PM1P147,https://github.com/STMicroelectronics/stm32-usbx-examples,https://www.ti.com/lit/er/slaz440k/slaz440k.pdf,TI MSP430 + Bare-metal,TI,Unknown,Unknown,Unknown,TRUE,8422245,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_147_mapping.txt,NA
PM1Pair_148,PM1R148,PM1P148,https://github.com/andestech/nds-openocd,https://www.ti.com/lit/ug/slau049d/slau049d.pdf,TI MSP430 + Bare-metal,TI,Unknown,Unknown,Unknown,TRUE,11830595,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_148_mapping.txt,NA
PM1Pair_149,PM1R149,PM1P149,https://github.com/andestech/libdsp,https://www.ti.com/lit/er/slaz692n/slaz692n.pdf,TI MSP430 + Bare-metal,TI,Unknown,Unknown,Unknown,TRUE,10494135,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_149_mapping.txt,NA
PM1Pair_150,PM1R150,PM1P150,https://github.com/foss-xtensa/openocd,https://www.ti.com/lit/er/slaz664s/slaz664s.pdf,TI MSP430 + Bare-metal,TI,Unknown,Unknown,Unknown,TRUE,10376246,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_150_mapping.txt,NA
PM1Pair_151,PM1R151,PM1P151,https://github.com/Embetronicx/STM32-Bootloader,https://www.ti.com/lit/ds/slas708j/slas708j.pdf,TI MSP430 + Bare-metal,TI,Unknown,Unknown,Unknown,TRUE,10571971,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_151_mapping.txt,NA
PM1Pair_152,PM1R152,PM1P152,https://github.com/FreeRTOS/FreeRTOS-SMP-Demos,https://www.ti.com/lit/er/slaz517ae/slaz517ae.pdf,TI MSP430 + Bare-metal,TI,Unknown,Unknown,Unknown,TRUE,8955041,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_152_mapping.txt,NA
PM1Pair_153,PM1R153,PM1P153,https://github.com/OpenAutomationTechnologies/openPOWERLINK_V2,https://www.ti.com/lit/ds/slas712f/slas712f.pdf,TI MSP430 + Bare-metal,TI,Unknown,Unknown,Unknown,TRUE,8020369,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_153_mapping.txt,NA
